,slp,rlm,industry,gas_to_electricity_public,electricity_from_gas,gas_price [€/MWh],producing_sector,manufacturing_sector,hospitality_sector,retail_sector,residential,commercial,decentral_chp,industry_buildings,aggregated,solar,temperature,temp_inertia,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,bridgeday
2019-05-12,0.9945092480000001,1.3110002,0.8834271661178241,0.17609564840981992,0.11245693247920595,,106.9,106.7,109.7,111.3,0.7410967775362971,0.2625425345472117,0.04018508181845077,0.06697513636408463,1.0036393120835088,2.230313277978451e-10,281.6276139635215,282.4189830729808,2019-05-12,861.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-13,1.082457504,1.559563844,1.0110146212325897,0.2607526466906605,0.16651997393156842,,106.9,106.7,109.7,111.3,0.7572974429711348,0.2973116999469501,0.04550689284902298,0.07584482141503827,1.0546091429180848,2.845822073811072e-10,282.18838171783074,282.23447988319896,2019-05-13,862.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-14,1.102324984,1.59965322,1.0265522472542732,0.28088143831062007,0.17937447760917077,,106.9,106.7,109.7,111.3,0.7856309946098148,0.312424858377144,0.04782013138425674,0.07970021897376123,1.0980558529869588,2.5467255587917963e-10,281.6943090008535,281.885400791703,2019-05-14,863.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-15,1.0721770959999999,1.5964502459999999,1.0076781186728347,0.30192532387744037,0.19281337198082793,,106.9,106.7,109.7,111.3,0.7954367080824161,0.3150489732447439,0.04822178161909345,0.08036963603182241,1.11048568132716,2.413037967349499e-10,281.7094054541038,281.7637903439646,2019-05-15,864.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-16,1.040610264,1.615381669,0.9929432129168627,0.33978610772468737,0.21699175260049483,,106.9,106.7,109.7,111.3,0.7775934487043107,0.3072896353977402,0.04703412786700105,0.07839021311166841,1.084883084102051,1.2768885109084262e-10,282.0099213487262,281.8995988572238,2019-05-16,865.0,2019,5,Thursday,3,0,0,0,0,0,1
2019-05-17,0.828605088,1.4713616989999998,0.8932803477047254,0.32379914790572994,0.2067822756648455,,106.9,106.7,109.7,111.3,0.6464550209979951,0.23139696287240533,0.035417902480470206,0.05902983746745034,0.8778519838704004,1.6981465622810405e-10,284.83392054537086,283.454944798761,2019-05-17,866.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-18,0.634552008,1.1919277100000003,0.7351908447567549,0.24745660021007432,0.15802894865746356,,106.9,106.7,109.7,111.3,0.4646672346164872,0.12758547937263046,0.019528389699892415,0.03254731616648736,0.5922527139891176,2.646920592940168e-10,287.84056103757877,285.85262795871023,2019-05-18,867.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-19,0.517394672,1.1633936120000001,0.7546725519710802,0.19389510998322465,0.12382389620830497,,106.9,106.7,109.7,111.3,0.3524482485269699,0.08307709015458122,0.012715881146109368,0.021193135243515616,0.4355253386815511,2.483575680851563e-10,288.7957195653112,287.5603850300049,2019-05-19,868.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-20,0.46201251200000004,1.472667958,0.8736912861337242,0.35027071310296404,0.22368735564204184,,106.9,106.7,109.7,111.3,0.35349789231717293,0.09287983762441838,0.014216301677206897,0.02369383612867816,0.4463777299415913,1.5249285850397384e-10,287.393860045046,287.65658671464155,2019-05-20,869.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-21,0.48623739200000005,1.4959352310000003,0.9257639309892094,0.30664228272593325,0.19582568220837912,,106.9,106.7,109.7,111.3,0.4012201385578403,0.11547924793696611,0.01767539509239277,0.029458991820654624,0.5166993864948064,9.33162070199769e-11,286.2102593896388,286.9793009596991,2019-05-21,870.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-22,0.542092024,1.5336799970000001,0.9611745451136559,0.2988964087662853,0.19087906806578914,,106.9,106.7,109.7,111.3,0.4553138463121371,0.13659594519844132,0.020907542632414487,0.034845904387357476,0.5919097915105784,1.4673276066228356e-10,285.260871256509,286.034096428211,2019-05-22,871.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-23,0.557393128,1.489316886,0.9161398210224082,0.3123876578210768,0.1994947521994706,,106.9,106.7,109.7,111.3,0.42789551869033443,0.12262281757713867,0.018768798608745713,0.03128133101457619,0.550518336267473,2.6676747145137607e-10,286.8293130756482,286.36615814223103,2019-05-23,872.0,2019,5,Thursday,3,0,0,0,0,0,0
2019-05-24,0.51165732,1.3945323479999998,0.849985086437542,0.30258953666349414,0.1932375467580447,,106.9,106.7,109.7,111.3,0.3456892740380333,0.08467848870187324,0.012960993168654067,0.02160165528109011,0.4303677627399065,2.594209847010883e-10,288.8269745465382,287.6443373712909,2019-05-24,873.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-25,0.5060986160000001,1.2351165329999998,0.750427977123851,0.2710708713513267,0.17310932411965127,,106.9,106.7,109.7,111.3,0.36746285480226415,0.08620499361248762,0.013194641879462392,0.021991069799103986,0.4536678484147518,2.2299744897211665e-10,286.8600794715107,287.2738673523333,2019-05-25,874.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-26,0.44443703200000007,1.1429529230000002,0.7597908014841416,0.16687920472168066,0.10657119370658513,,106.9,106.7,109.7,111.3,0.3237319693720818,0.0718315076460073,0.010994618517246016,0.018324364195410024,0.39556347701808914,2.113040272029956e-10,288.47301092155516,287.9805115430714,2019-05-26,875.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-27,0.434126536,1.4422356,0.8942254571687217,0.29345890350294174,0.18740660768543904,,106.9,106.7,109.7,111.3,0.31436810667074094,0.07578188974935249,0.011599268839186607,0.019332114731977677,0.3901499964200934,1.6413323109446487e-10,288.37510894762244,288.2293356059939,2019-05-27,876.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-28,0.5405582720000001,1.5113263659999998,0.8762982097772675,0.3855801075994433,0.2462363864024793,,106.9,106.7,109.7,111.3,0.40793228107463875,0.11576974703834106,0.017719859240562408,0.029533098734270676,0.5237020281129798,1.7863505493429028e-10,285.51190918635217,286.7601197066193,2019-05-28,877.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-29,0.630941336,1.4657141020000002,0.8575745833733506,0.36402135886710224,0.23246869383073118,,106.9,106.7,109.7,111.3,0.4803679784288801,0.14840422586060836,0.022714932529684952,0.03785822088280826,0.6287722042894885,2.4371339251852595e-10,284.7164194139114,285.6668135549859,2019-05-29,878.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-30,0.54654144,1.127673507,0.7596593250714646,0.15176869136006046,0.09692142668406793,,106.9,106.7,109.7,111.3,0.4121162615780329,0.11543500413614488,0.017668623082062993,0.029447705136771654,0.5275512657141778,1.769927140332248e-10,287.5416801092219,286.5732025545341,2019-05-30,879.0,2019,5,Thursday,3,0,0,0,0,1,0
2019-05-31,0.423521656,1.232399316,0.7705534504037246,0.24249924087589964,0.15486311560620597,,106.9,106.7,109.7,111.3,0.28983994813635156,0.06543372418112418,0.010015365946090437,0.016692276576817395,0.35527367231747575,2.1991043472952667e-10,290.57209071282057,288.6458798024666,2019-05-31,880.0,2019,5,Friday,4,0,1,0,0,0,0
2019-06-01,0.318708616,1.075112147,0.7104177316657507,0.16246609295019743,0.10375292410713485,,97.5,97.2,112.0,107.7,0.22139182889567252,0.041721851477727605,0.006385997675162388,0.01064332945860398,0.2631136803734001,2.9042836929787036e-10,292.29588470455127,290.6970150163449,2019-06-01,881.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-02,0.243374824,1.036241215,0.7170010477974871,0.1151378305340437,0.07352849063047696,,97.5,97.2,112.0,107.7,0.17850805908108125,0.030012963956770763,0.004593821013791443,0.0076563683563190725,0.20852102303785203,3.165887472429879e-10,295.19053183924194,293.29290962169443,2019-06-02,882.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-03,0.22810956000000004,1.354374161,0.8425627148737174,0.27196658198875273,0.17368133638448308,,97.5,97.2,112.0,107.7,0.17158714842899883,0.02984616591733545,0.0045682907016329774,0.0076138178360549615,0.20143331434633427,2.5972868576339436e-10,293.9619638158934,293.8414480379121,2019-06-03,883.0,2019,6,Monday,0,1,0,0,0,0,0
2019-06-04,0.216709264,1.3286056320000001,0.7912066301531214,0.312173219404998,0.19935780908534093,,97.5,97.2,112.0,107.7,0.16825100930273118,0.028824901882640794,0.004411974777955224,0.00735329129659204,0.197075911185372,2.741285912399834e-10,294.19547443082325,294.1392400409775,2019-06-04,884.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-05,0.198770552,1.307120275,0.7830224844057949,0.30120171642234134,0.19235126700859068,,97.5,97.2,112.0,107.7,0.15968376768081471,0.02669816134388916,0.0040864532669218105,0.006810755444869684,0.18638192902470388,2.949452954831149e-10,295.9862258656727,295.18574563951,2019-06-05,885.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-06,0.252973376,1.421471115,0.8735080699305356,0.29930924083967964,0.19114270790596796,,97.5,97.2,112.0,107.7,0.20190407330466556,0.039878703645206966,0.0061038832110010665,0.010173138685001777,0.24178277694987252,1.7109688668833034e-10,289.0663729297791,291.9219190545613,2019-06-06,886.0,2019,6,Thursday,3,0,0,0,0,0,0
2019-06-07,0.259067072,1.2912791000000001,0.7967046451344102,0.2677836012035676,0.17101003137513596,,97.5,97.2,112.0,107.7,0.22726139304751963,0.04616061418914485,0.007065400130991559,0.01177566688498593,0.2734220072366645,2.8843810400732637e-10,289.69255785310133,290.66492438755364,2019-06-07,887.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-08,0.316703552,1.0341107360000001,0.7277895617737677,0.0991477668550029,0.06331703153009513,,97.5,97.2,112.0,107.7,0.26178096965973785,0.053111272783528916,0.008129276446458509,0.013548794077430844,0.31489224244326675,2.3554643241070064e-10,288.5919945307529,289.44167712975326,2019-06-08,888.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-09,0.319049208,0.9988338760000001,0.6673866381879133,0.1414681956141729,0.09034339840762912,,97.5,97.2,112.0,107.7,0.2579482686607332,0.05256970601082298,0.008046383573085151,0.013410639288475251,0.31051797467155623,2.707871019277116e-10,289.9447913066481,289.49185186565256,2019-06-09,889.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-10,0.305168368,1.0881359609999999,0.7096227608921454,0.17651117501161603,0.11272229307967206,,97.5,97.2,112.0,107.7,0.23252128772447025,0.04920325258322699,0.007531110089269437,0.012551850148782398,0.2817245403076972,2.0019555755342095e-10,291.21628588331157,290.42573403492327,2019-06-10,890.0,2019,6,Monday,0,1,0,0,0,1,0
2019-06-11,0.312656864,1.400559914,0.8449154012583974,0.3151299302123961,0.2012460024088596,,97.5,97.2,112.0,107.7,0.23406607760635734,0.050012674948780325,0.0076550012676704585,0.01275833544611743,0.28407875255513765,1.7616490194260862e-10,290.6616483120163,290.5759938089947,2019-06-11,891.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-12,0.303176392,1.437445579,0.8311262389676861,0.3697299961800666,0.23611430260442595,,97.5,97.2,112.0,107.7,0.24420233921997717,0.05242834306582175,0.00802474638762578,0.013374577312709631,0.2966306822857989,1.7022978242048843e-10,289.8298752650756,290.24419779555126,2019-06-12,892.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-13,0.291191816,1.4340084610000001,0.8705580526641739,0.3156363593883055,0.2015694145553551,,97.5,97.2,112.0,107.7,0.23269923333325374,0.04890441579046264,0.007485369763846322,0.012475616273077203,0.2816036491237164,2.7184178864369343e-10,290.449703883593,290.3637814807397,2019-06-13,893.0,2019,6,Thursday,3,0,0,0,0,0,0
2019-06-14,0.252400016,1.3774410860000001,0.8010397761843239,0.3483764128007614,0.22247763125019102,,97.5,97.2,112.0,107.7,0.1998965255565575,0.037658021395282085,0.005763982866624809,0.009606638111041349,0.23755454695183958,2.5539656726247915e-10,293.25953310618183,291.87976440814106,2019-06-14,894.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-15,0.24356596800000002,1.1140177310000001,0.685916600858592,0.2328473276191087,0.14869928039951177,,97.5,97.2,112.0,107.7,0.19100688596659868,0.03328949803989648,0.005095331332637218,0.008492218887728695,0.22429638400649515,2.330793099106365e-10,293.0960653322339,292.5690621586256,2019-06-15,895.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-16,0.25305343199999997,1.154258687,0.7286628278340544,0.21817386688122775,0.13932862077028643,,97.5,97.2,112.0,107.7,0.20665569265525857,0.038152215611629854,0.005839624838514774,0.009732708064191289,0.24480790826688842,2.0153255994296096e-10,290.20861221706366,291.40146203041337,2019-06-16,896.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-17,0.236856744,1.396608557,0.8168991962174229,0.34716990315871243,0.22170713876740322,,97.5,97.2,112.0,107.7,0.19446453306212913,0.037131834916708545,0.005683444119904369,0.00947240686650728,0.23159636797883768,2.6893067166463e-10,292.53397966568247,292.0371975750496,2019-06-17,897.0,2019,6,Monday,0,1,0,0,0,0,0
2019-06-18,0.217495216,1.376384625,0.7762983508944725,0.37910429945408636,0.2421008525268444,,97.5,97.2,112.0,107.7,0.17324261644864392,0.030263317989599334,0.004632140508612144,0.007720234181020239,0.20350593443824325,2.725500169914256e-10,295.03886518889334,293.59734293461014,2019-06-18,898.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-19,0.199046008,1.3680974300000002,0.7643522309467835,0.38616382054167664,0.24660915295023184,,97.5,97.2,112.0,107.7,0.16137390843658406,0.026727656317938744,0.004090967803766134,0.006818279672943557,0.1881015647545228,2.83819590948313e-10,295.82034129255595,294.7996527470202,2019-06-19,899.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-20,0.21630351199999998,1.287135921,0.7170581655785171,0.36595915954027,0.23370619811563792,,97.5,97.2,112.0,107.7,0.1763930033136599,0.03139860609455084,0.004805909096104721,0.008009848493507868,0.20779160940821073,2.356714791222808e-10,292.03502218158764,293.47821669468834,2019-06-20,900.0,2019,6,Thursday,3,0,0,0,0,1,0
2019-06-21,0.247056416,1.2994593060000001,0.7221141409715186,0.37178732942088355,0.2374281419152722,,97.5,97.2,112.0,107.7,0.19427382755285974,0.0358086553509293,0.00548091663534632,0.009134861058910536,0.23008248290378905,2.530780006438903e-10,290.98903562998106,292.1821285296734,2019-06-21,901.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-22,0.256136456,1.087209214,0.674858918479664,0.2202441854855298,0.14065075270027375,,97.5,97.2,112.0,107.7,0.20214290544139787,0.03604885320927591,0.00551768161366468,0.009196136022774467,0.23819175865067377,2.3885679989601983e-10,291.36500275703133,291.65110353438286,2019-06-22,902.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-23,0.22539181600000002,1.0497918739999998,0.6920858068183918,0.16069613144911016,0.10262260406336332,,97.5,97.2,112.0,107.7,0.18518290083058622,0.03173756741307613,0.004857790930572877,0.008096318217621462,0.21692046824366235,2.7428183830062385e-10,293.9181909413623,292.7212429882006,2019-06-23,903.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-24,0.197480624,1.326022552,0.7988433541563716,0.2997795368302397,0.1914430449383322,,97.5,97.2,112.0,107.7,0.16235920765858072,0.02719648733960141,0.004162727654020624,0.006937879423367707,0.18955569499818214,3.2155556973564196e-10,296.3595383006793,294.6845405438535,2019-06-24,904.0,2019,6,Monday,0,1,0,0,0,0,0
2019-06-25,0.174976128,1.381475924,0.8032638039048621,0.3495541288107353,0.2232297357514055,,97.5,97.2,112.0,107.7,0.14335295562948985,0.022774292384630662,0.0034858610792802038,0.005809768465467005,0.16612724801412052,3.211814410334751e-10,298.9773873182538,297.0972409922639,2019-06-25,905.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-26,0.16573996800000002,1.347231322,0.7926781305450747,0.32890853003186477,0.21004519241467903,,97.5,97.2,112.0,107.7,0.1362589543260917,0.021355066543969455,0.0032686326342810396,0.005447721057135066,0.15761402087006116,3.1870091598959627e-10,299.2445015251542,298.4335219605299,2019-06-26,906.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-27,0.183796128,1.376895236,0.8069956672736925,0.34017926095569395,0.21724282528032843,,97.5,97.2,112.0,107.7,0.15129022432452288,0.025000130427115307,0.003826550575578873,0.006377584292631456,0.17629035475163818,3.1322865707723153e-10,294.27899082894527,296.36828365981034,2019-06-27,907.0,2019,6,Thursday,3,0,0,0,0,0,0
2019-06-28,0.201565,1.3528711530000002,0.7580636611343857,0.379016224814798,0.2420446069361497,,97.5,97.2,112.0,107.7,0.16897327010619143,0.028761845356191754,0.004402323268804861,0.0073372054480081005,0.19773511546238318,3.122133731367469e-10,292.4845733571157,294.29726157435005,2019-06-28,908.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-29,0.18240531200000001,1.0700781039999998,0.6114504913441228,0.2845714178653951,0.18173094572969614,,97.5,97.2,112.0,107.7,0.16038544108181035,0.025242870231867304,0.003863704627326628,0.006439507712211047,0.18562831131367766,3.3767027333142214e-10,295.8098979337055,294.9479989619573,2019-06-29,909.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-30,0.170085824,1.023139066,0.6764794316039959,0.15409222724553226,0.09840526640722456,,97.5,97.2,112.0,107.7,0.14493567474248983,0.022317069733746694,0.0034158780204714325,0.005693130034119055,0.16725274447623653,3.2742823408897287e-10,298.9082420877675,296.9169099825457,2019-06-30,910.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-07-01,0.183695464,1.3469767579999998,0.8096205453694942,0.3068887040650414,0.19598305002606092,,107.2,105.8,112.3,112.7,0.15338506103083346,0.025383608229609275,0.003885246157593256,0.006475410262655426,0.17876866926044274,2.7084655760339863e-10,294.8946883420754,295.92632475903105,2019-07-01,911.0,2019,7,Monday,0,1,0,0,0,0,0
2019-07-02,0.223754872,1.40425099,0.8319543999874559,0.335471500899126,0.2142363895189082,,107.2,105.8,112.3,112.7,0.17862330226882628,0.032682220702180874,0.005002380719721562,0.008337301199535936,0.21130552297100716,2.6395529295360533e-10,291.1670806126565,293.5027859323167,2019-07-02,912.0,2019,7,Tuesday,1,0,0,0,0,0,0
2019-07-03,0.26095887199999995,1.396956176,0.812432459269058,0.3532557655452412,0.22559364829594553,,107.2,105.8,112.3,112.7,0.213248883749927,0.04269438534589677,0.006534854899882159,0.010891424833136931,0.25594326909582377,2.782623700239488e-10,289.7079914334998,291.40199110311386,2019-07-03,913.0,2019,7,Wednesday,2,0,0,0,0,0,0
2019-07-04,0.285588288,1.3367641040000002,0.8080020649253163,0.2987552489998324,0.19078892163418718,,107.2,105.8,112.3,112.7,0.2287554491202853,0.047251939840118995,0.007232439771446784,0.01205406628574464,0.27600738896040433,3.0485062721310253e-10,290.45621387176544,290.6473687834228,2019-07-04,914.0,2019,7,Thursday,3,0,0,0,0,0,1
2019-07-05,0.263134584,1.327383301,0.7806202547931832,0.32455079345844234,0.20726228612468917,,107.2,105.8,112.3,112.7,0.20911450522507902,0.040273993281371816,0.006164386726740584,0.010273977877900973,0.24938849850645084,2.443868051101103e-10,292.4657488535305,291.4755942828214,2019-07-05,915.0,2019,7,Friday,4,0,1,0,0,0,0
2019-07-06,0.246764984,1.037475494,0.6789805022174554,0.1652156270164627,0.10550881171498575,,107.2,105.8,112.3,112.7,0.20196321939489634,0.03602230389202358,0.005513617942656669,0.009189363237761115,0.2379855232869199,2.458752578671129e-10,292.7400925539621,292.16027726556257,2019-07-06,916.0,2019,7,Saturday,5,0,0,1,0,0,0
2019-07-07,0.292320688,1.079577182,0.7291863881624521,0.14281976427214377,0.09120652743258215,,107.2,105.8,112.3,112.7,0.23765386139003658,0.046989578995790905,0.00719228249935575,0.011987137498926251,0.2846434403858275,2.0826033942180127e-10,288.9021920957701,290.5043738273284,2019-07-07,917.0,2019,7,Sunday,6,0,0,1,0,0,0
2019-07-08,0.35796792,1.419740601,0.8716807079747526,0.29992626773559117,0.19153674917046243,,107.2,105.8,112.3,112.7,0.29224482004375385,0.0680557463641043,0.010416695872056781,0.017361159786761303,0.3603005664078581,1.9511300805355492e-10,287.4215385604424,288.8618018509615,2019-07-08,918.0,2019,7,Monday,0,1,0,0,0,0,0
2019-07-09,0.395879864,1.4466716620000002,0.8612392834356118,0.3402710211021398,0.2173014244830136,,107.2,105.8,112.3,112.7,0.3322384009142551,0.08178457114263336,0.012518046603464292,0.020863411005773817,0.4140229720568885,2.1130813527638773e-10,287.29597829076596,287.906564318445,2019-07-09,919.0,2019,7,Tuesday,1,0,0,0,0,0,0
2019-07-10,0.378128472,1.449753806,0.8341754518087038,0.378121017931279,0.2414729163750035,,107.2,105.8,112.3,112.7,0.30762679469578236,0.07118508335116767,0.010895676023137912,0.018159460038563183,0.37881187804695005,2.8298531812325567e-10,288.9084950157706,288.27981107375393,2019-07-10,920.0,2019,7,Wednesday,2,0,0,0,0,0,0
2019-07-11,0.34373672,1.48259485,0.8330408433228915,0.4124196493637323,0.2633764609200229,,107.2,105.8,112.3,112.7,0.27670705983420585,0.06229690068851973,0.00953523990130404,0.0158920665021734,0.3390039605227256,1.4867554946447624e-10,289.54128873519073,288.931853457526,2019-07-11,921.0,2019,7,Thursday,3,0,0,0,0,0,0
2019-07-12,0.30478216,1.3803576419999999,0.7679219607138941,0.3938381394244836,0.2515100711059106,,107.2,105.8,112.3,112.7,0.252830488219353,0.05367932545880174,0.00821622328451047,0.013693705474184118,0.3065098136781547,1.9898111908026134e-10,289.9633771327074,289.53234265020444,2019-07-12,922.0,2019,7,Friday,4,0,1,0,0,0,0
2019-07-13,0.296835336,1.099259113,0.7137884029035293,0.18228288859050662,0.1164081831632252,,107.2,105.8,112.3,112.7,0.25346564373887076,0.05090808137564786,0.007792053271782836,0.012986755452971394,0.3043737251145186,1.9736998389609368e-10,289.4956970210484,289.5873435161367,2019-07-13,923.0,2019,7,Saturday,5,0,0,1,0,0,0
2019-07-14,0.316328704,1.103480565,0.74905044447533,0.1412045660159251,0.09017504117565096,,107.2,105.8,112.3,112.7,0.271441908102083,0.056612788773152276,0.008665222771400858,0.014442037952334764,0.3280546968752353,1.681257701722524e-10,288.5440104121316,289.05352807063457,2019-07-14,924.0,2019,7,Sunday,6,0,0,1,0,0,0
2019-07-15,0.32996564799999994,1.4169086590000002,0.8426350436292479,0.3344081620471154,0.2135573277330952,,107.2,105.8,112.3,112.7,0.2867003394754809,0.06554026531849827,0.01003167326303545,0.016719455438392417,0.3522406047939792,1.795206839490993e-10,288.4438368231463,288.71209999422314,2019-07-15,925.0,2019,7,Monday,0,1,0,0,0,0,0
2019-07-16,0.326780112,1.434875231,0.8324087020461928,0.3655121176977977,0.23342071147954976,,107.2,105.8,112.3,112.7,0.2853023996465713,0.06526784654779244,0.00998997651241721,0.016649960854028683,0.3505702461943637,2.1817743377241436e-10,288.89647477344954,288.7687231988787,2019-07-16,926.0,2019,7,Tuesday,1,0,0,0,0,0,0
2019-07-17,0.307203608,1.462545614,0.8538345167852246,0.3656575890792069,0.23351361136358736,,107.2,105.8,112.3,112.7,0.2523380029223548,0.05438897419503216,0.008324842989035535,0.013874738315059223,0.30672697711738695,2.2587194131274928e-10,290.3931178059243,289.61083584865787,2019-07-17,927.0,2019,7,Wednesday,2,0,0,0,0,0,0
2019-07-18,0.274268024,1.455364718,0.8221434295810057,0.39918900133995666,0.25492719993656465,,107.2,105.8,112.3,112.7,0.2093850325892554,0.041876458267176855,0.006409661979669927,0.010682769966116546,0.25126149085643223,2.420158662779104e-10,292.53847499619263,291.20780351982813,2019-07-18,928.0,2019,7,Thursday,3,0,0,0,0,0,0
2019-07-19,0.24412864,1.383771532,0.7522160250006434,0.41742883472500536,0.2665753907347877,,107.2,105.8,112.3,112.7,0.19159316924044126,0.03525048286228206,0.005395482070757458,0.008992470117929096,0.2268436521027233,2.1324162104458667e-10,292.9284937031691,292.21763658400295,2019-07-19,929.0,2019,7,Friday,4,0,1,0,0,0,0
2019-07-20,0.20452931200000002,1.089412835,0.6496576538934573,0.25482289181418266,0.16273315665479848,,107.2,105.8,112.3,112.7,0.17246338882522727,0.027777386401082488,0.004251640775675891,0.007086067959459819,0.20024077522630976,2.4090966000902587e-10,294.8333643575284,293.72339719440555,2019-07-20,930.0,2019,7,Saturday,5,0,0,1,0,0,0
2019-07-21,0.204310728,1.112138287,0.7185242448382071,0.1890781104850983,0.12074769874286574,,107.2,105.8,112.3,112.7,0.17334449510009575,0.028655703016804323,0.004386076992368009,0.007310128320613348,0.20200019811690006,2.404184314412542e-10,293.3646523162269,293.6430751140532,2019-07-21,931.0,2019,7,Sunday,6,0,0,1,0,0,0
2019-07-22,0.20392950399999998,1.387795353,0.7968010899519551,0.3641759552941756,0.23256742108559475,,107.2,105.8,112.3,112.7,0.16986409026733082,0.02922735067952679,0.004473574083601039,0.007455956806001733,0.1990914409468576,2.2947734993464686e-10,294.12658754766903,293.93776871296456,2019-07-22,932.0,2019,7,Monday,0,1,0,0,0,0,0
2019-07-23,0.18332572000000003,1.391732725,0.7832632569084611,0.38550485534424267,0.2461883293501988,,107.2,105.8,112.3,112.7,0.1515379403384375,0.024493851068734026,0.0037490588370511268,0.006248431395085211,0.17603179140717154,3.059830525508638e-10,297.4627232459731,295.851387270679,2019-07-23,933.0,2019,7,Tuesday,1,0,0,0,0,0,0
2019-07-24,0.166553704,1.4087632369999998,0.7895344246701226,0.39447904180948307,0.2519193595629878,,107.2,105.8,112.3,112.7,0.13699880913799503,0.021352625793111413,0.003268259049966032,0.005447098416610055,0.15835143493110646,3.080322622210828e-10,300.15550776427546,298.18085226705034,2019-07-24,934.0,2019,7,Wednesday,2,0,0,0,0,0,0
2019-07-25,0.156014056,1.3576922480000002,0.7378247963726223,0.40983740292077764,0.26172740532721117,,107.2,105.8,112.3,112.7,0.128878438055224,0.02025381854900139,0.0031000742677042945,0.005166790446173824,0.14913225660422538,2.9243859168775844e-10,301.4716804060907,300.09649999586696,2019-07-25,935.0,2019,7,Thursday,3,0,0,0,0,0,0
2019-07-26,0.152539488,1.261344646,0.7012689464147495,0.36045168085339463,0.23018905181240157,,107.2,105.8,112.3,112.7,0.1289257637636297,0.019951044954701184,0.003053731370617528,0.005089552284362546,0.1488768087183309,2.8048500677064887e-10,299.88842371224445,300.184524176756,2019-07-26,936.0,2019,7,Friday,4,0,1,0,0,0,0
2019-07-27,0.15447828000000002,1.0322639429999998,0.6056492043915496,0.2542099447836178,0.162341720844476,,107.2,105.8,112.3,112.7,0.13908824383539314,0.020740059849262416,0.0031744989565197575,0.005290831594199596,0.15982830368465556,2.1766322502930364e-10,295.7015386496128,297.8843256328366,2019-07-27,937.0,2019,7,Saturday,5,0,0,1,0,0,0
2019-07-28,0.165422976,1.061452311,0.6581488348274892,0.21595407762342866,0.1379110349699751,,107.2,105.8,112.3,112.7,0.15510439407994134,0.024589141637061666,0.0037636441281216834,0.006272740213536139,0.179693535717003,1.748381980394466e-10,293.8175714766191,295.6396840774307,2019-07-28,938.0,2019,7,Sunday,6,0,0,1,0,0,0
2019-07-29,0.18815064799999998,1.359702796,0.7607364532817475,0.3824142356039781,0.2442146200701093,,107.2,105.8,112.3,112.7,0.16689003069194244,0.02869677965601155,0.004392364233062992,0.007320607055104986,0.195586810347954,1.7668837796593863e-10,293.7025521067038,294.41214654257544,2019-07-29,939.0,2019,7,Monday,0,1,0,0,0,0,0
2019-07-30,0.18874776,1.369910422,0.7545066262954316,0.4006250782510948,0.2558442970124388,,107.2,105.8,112.3,112.7,0.1645427163406302,0.028004832548666727,0.004286453961530622,0.007144089935884369,0.19254754888929693,2.2791211177601143e-10,295.03314058228443,294.5608015228865,2019-07-30,940.0,2019,7,Tuesday,1,0,0,0,0,0,0
