, gas pps [TWh_el/day],scaled_to_AGEBL_2020 [TWh_gas/day]
2020-04-03 00:00:00+02:00,0.1119135,0.39551628681125267
2020-04-04 00:00:00+02:00,0.11932924999999996,0.42172447352617565
2020-04-05 00:00:00+02:00,0.07392475000000003,0.2612592995791407
2020-04-06 00:00:00+02:00,0.09816525000000001,0.3469282541775418
2020-04-07 00:00:00+02:00,0.1333785,0.4713762777542894
2020-04-08 00:00:00+02:00,0.14291900000000002,0.5050935963469771
2020-04-09 00:00:00+02:00,0.14602125,0.5160573353128767
2020-04-10 00:00:00+02:00,0.10202949999999995,0.3605849963159823
2020-04-11 00:00:00+02:00,0.08248825000000001,0.2915237781461425
2020-04-12 00:00:00+02:00,0.06369575000000002,0.22510873599394046
2020-04-13 00:00:00+02:00,0.05269249999999999,0.18622187620619432
2020-04-14 00:00:00+02:00,0.10577724999999999,0.3738300129037656
2020-04-15 00:00:00+02:00,0.10959050000000001,0.38730651467239063
2020-04-16 00:00:00+02:00,0.14577299999999999,0.5151799888068618
2020-04-17 00:00:00+02:00,0.16460050000000004,0.5817187253305063
2020-04-18 00:00:00+02:00,0.08600175000000003,0.30394092597648775
2020-04-19 00:00:00+02:00,0.060378999999999974,0.21338692723734504
2020-04-20 00:00:00+02:00,0.06888375,0.24344377596656905
2020-04-21 00:00:00+02:00,0.058574,0.20700783179582727
2020-04-22 00:00:00+02:00,0.06545625,0.23133056287748177
2020-04-23 00:00:00+02:00,0.16012099999999999,0.5658876128483569
2020-04-24 00:00:00+02:00,0.10969050000000002,0.38765992716222547
2020-04-25 00:00:00+02:00,0.08783100000000003,0.31040572394679056
2020-04-26 00:00:00+02:00,0.10554274999999999,0.373001260615103
2020-04-27 00:00:00+02:00,0.1730295,0.6115078640986802
2020-04-28 00:00:00+02:00,0.18291875000000007,0.646457708749667
2020-04-29 00:00:00+02:00,0.17216675,0.6084587978426306
2020-04-30 00:00:00+02:00,0.0,0.0
2020-05-01 00:00:00+02:00,0.06406925000000001,0.22642873164347335
2020-05-02 00:00:00+02:00,0.06090725000000001,0.21525382871489743
2020-05-03 00:00:00+02:00,0.07781199999999999,0.2749973265902433
2020-05-04 00:00:00+02:00,0.16180475000000008,0.5718381956459504
2020-05-05 00:00:00+02:00,0.15709524999999996,0.5551942344371807
2020-05-06 00:00:00+02:00,0.15058549999999998,0.5321879648801608
2020-05-07 00:00:00+02:00,0.18259075,0.6452985157830086
2020-05-08 00:00:00+02:00,0.17528500000000002,0.6194790828069039
2020-05-09 00:00:00+02:00,0.145121,0.512875739373139
2020-05-10 00:00:00+02:00,0.06927450000000003,0.2448247352705986
2020-05-11 00:00:00+02:00,0.086096,0.30427401724815695
2020-05-12 00:00:00+02:00,0.15562725000000002,0.5500061390864063
2020-05-13 00:00:00+02:00,0.20423424999999998,0.7217893480204003
2020-05-14 00:00:00+02:00,0.18912999999999996,0.6684090420245297
2020-05-15 00:00:00+02:00,0.14756275000000005,0.5215051888436801
2020-05-16 00:00:00+02:00,0.08974374999999993,0.31716562134610504
2020-05-17 00:00:00+02:00,0.06808499999999999,0.24062089370401368
2020-05-18 00:00:00+02:00,0.12402600000000001,0.4383233746424911
2020-05-19 00:00:00+02:00,0.17398324999999992,0.6148785357204791
2020-05-20 00:00:00+02:00,0.20917524999999998,0.7392514591431371
2020-05-21 00:00:00+02:00,0.12977675000000002,0.4586472434016651
2020-05-22 00:00:00+02:00,0.11630225000000001,0.41102667745887683
2020-05-23 00:00:00+02:00,0.0667695,0.2359717524002371
2020-05-24 00:00:00+02:00,0.04620224999999998,0.1632845220846921
2020-05-25 00:00:00+02:00,0.13723325000000003,0.48499944570619585
2020-05-26 00:00:00+02:00,0.21598274999999997,0.7633100143886401
2020-05-27 00:00:00+02:00,0.1976799999999999,0.6986258099054037
2020-05-28 00:00:00+02:00,0.18460249999999992,0.6524082915472597
2020-05-29 00:00:00+02:00,0.18212974999999998,0.6436692842048701
2020-05-30 00:00:00+02:00,0.07438475000000003,0.2628849970323807
2020-05-31 00:00:00+02:00,0.0,0.0
2020-06-01 00:00:00+02:00,0.06659075,0.23534002757465744
2020-06-02 00:00:00+02:00,0.1713495,0.6055705342694557
2020-06-03 00:00:00+02:00,0.19845649999999992,0.7013700578889708
2020-06-04 00:00:00+02:00,0.20114125,0.7108582997098105
2020-06-05 00:00:00+02:00,0.16261225000000004,0.5746920015013661
2020-06-06 00:00:00+02:00,0.06379275000000001,0.22545154610908016
2020-06-07 00:00:00+02:00,0.08532924999999997,0.3015642269823486
2020-06-08 00:00:00+02:00,0.20537499999999995,0.7258209009981905
2020-06-09 00:00:00+02:00,0.23695100000000002,0.8374144287884226
2020-06-10 00:00:00+02:00,0.2404685,0.8498457131183612
2020-06-11 00:00:00+02:00,0.18821500000000002,0.6651753177425416
2020-06-12 00:00:00+02:00,0.14907225000000007,0.5268399503777363
2020-06-13 00:00:00+02:00,0.11104625000000001,0.39245131699316055
2020-06-14 00:00:00+02:00,0.11493225,0.40618492634814024
2020-06-15 00:00:00+02:00,0.2071977499999999,0.732262727156654
2020-06-16 00:00:00+02:00,0.22282549999999998,0.7874931475368099
2020-06-17 00:00:00+02:00,0.24160699999999993,0.85386931431513
2020-06-18 00:00:00+02:00,0.23861774999999993,0.8433049314627437
2020-06-19 00:00:00+02:00,0.23078425,0.8156203640715359
2020-06-20 00:00:00+02:00,0.14463275,0.5111502028915208
2020-06-21 00:00:00+02:00,0.10567499999999999,0.3734686486329096
2020-06-22 00:00:00+02:00,0.18942950000000006,0.6694675124315852
2020-06-23 00:00:00+02:00,0.20982575000000003,0.7415504073895126
2020-06-24 00:00:00+02:00,0.22236725000000002,0.7858736348021421
2020-06-25 00:00:00+02:00,0.22462299999999993,0.79384573704159
2020-06-26 00:00:00+02:00,0.212389,0.7506092530352025
2020-06-27 00:00:00+02:00,0.16583049999999994,0.5860656989554738
2020-06-28 00:00:00+02:00,0.10023799999999998,0.3542536115605922
2020-06-29 00:00:00+02:00,0.18024025,0.636991555209442
2020-06-30 00:00:00+02:00,0.0,0.0
2020-07-01 00:00:00+02:00,0.19746224999999998,0.6978562542087886
2020-07-02 00:00:00+02:00,0.21833450000000004,0.77162139261833
2020-07-03 00:00:00+02:00,0.20975324999999997,0.7412941833343821
2020-07-04 00:00:00+02:00,0.06943924999999998,0.24540698234760122
2020-07-05 00:00:00+02:00,0.04885725,0.17266762368980573
2020-07-06 00:00:00+02:00,0.09081574999999999,0.3209542032371342
2020-07-07 00:00:00+02:00,0.19899000000000003,0.7032555135222398
2020-07-08 00:00:00+02:00,0.22334974999999996,0.7893459125147687
2020-07-09 00:00:00+02:00,0.21839925000000002,0.7718502272054978
2020-07-10 00:00:00+02:00,0.21314750000000007,0.7532898867705997
2020-07-11 00:00:00+02:00,0.19276475000000007,0.6812547024987999
2020-07-12 00:00:00+02:00,0.16452875,0.5814651518690497
2020-07-13 00:00:00+02:00,0.2138135,0.755643613952899
2020-07-14 00:00:00+02:00,0.22487425000000003,0.7947336859223002
2020-07-15 00:00:00+02:00,0.22972725,0.8118847940539823
2020-07-16 00:00:00+02:00,0.20695974999999994,0.7314216054308473
2020-07-17 00:00:00+02:00,0.2144525,0.7579019197629433
2020-07-18 00:00:00+02:00,0.18842974999999998,0.6659342710644617
2020-07-19 00:00:00+02:00,0.17483399999999996,0.6178851924777488
2020-07-20 00:00:00+02:00,0.20472200000000004,0.7235131174395697
2020-07-21 00:00:00+02:00,0.22340000000000004,0.789523502290911
2020-07-22 00:00:00+02:00,0.22709825,0.8025935796962258
2020-07-23 00:00:00+02:00,0.22393799999999994,0.7914248614862217
2020-07-24 00:00:00+02:00,0.2158645,0.7628921041194106
2020-07-25 00:00:00+02:00,0.18364649999999996,0.6490296681444392
2020-07-26 00:00:00+02:00,0.13192225,0.4662297083710703
2020-07-27 00:00:00+02:00,0.21410524999999994,0.7566746948919919
2020-07-28 00:00:00+02:00,0.16788474999999997,0.593325675027905
2020-07-29 00:00:00+02:00,0.16284049999999997,0.5754986655094138
2020-07-30 00:00:00+02:00,0.22571549999999993,0.797706768493035
2020-07-31 00:00:00+02:00,0.0,0.0
2020-08-01 00:00:00+02:00,0.170646,0.603084277403468
2020-08-02 00:00:00+02:00,0.18009550000000002,0.6364799906304062
2020-08-03 00:00:00+02:00,0.2320822499999999,0.8202076581895912
2020-08-04 00:00:00+02:00,0.23690424999999998,0.8372492084494247
2020-08-05 00:00:00+02:00,0.20695699999999995,0.7314118865873769
2020-08-06 00:00:00+02:00,0.21518899999999996,0.7605048027505764
2020-08-07 00:00:00+02:00,0.21427925000000006,0.7572896326243048
2020-08-08 00:00:00+02:00,0.18135674999999996,0.6409374056584473
2020-08-09 00:00:00+02:00,0.141632,0.5005451776028035
2020-08-10 00:00:00+02:00,0.184382,0.6516290170071741
2020-08-11 00:00:00+02:00,0.19007649999999998,0.671754091240816
2020-08-12 00:00:00+02:00,0.1751952499999999,0.6191618950972767
2020-08-13 00:00:00+02:00,0.1794335,0.6341403999476999
2020-08-14 00:00:00+02:00,0.18999625,0.6714704777177237
2020-08-15 00:00:00+02:00,0.16918000000000005,0.5979032503024903
2020-08-16 00:00:00+02:00,0.13859350000000004,0.48980673909917355
2020-08-17 00:00:00+02:00,0.18475674999999991,0.6529534303128297
2020-08-18 00:00:00+02:00,0.1914435,0.6765852399768576
2020-08-19 00:00:00+02:00,0.18990775,0.6711577076642198
2020-08-20 00:00:00+02:00,0.17572624999999997,0.6210385154182997
2020-08-21 00:00:00+02:00,0.14890449999999997,0.5262471009260381
2020-08-22 00:00:00+02:00,0.08509325,0.30073017350633857
2020-08-23 00:00:00+02:00,0.07204324999999999,0.25460984358289906
2020-08-24 00:00:00+02:00,0.16930799999999993,0.5983556182894784
2020-08-25 00:00:00+02:00,0.16678925000000003,0.589454041201765
2020-08-26 00:00:00+02:00,0.05321199999999999,0.18805785409088602
2020-08-27 00:00:00+02:00,0.14784275,0.5224947438152173
2020-08-28 00:00:00+02:00,0.15901175,0.5619673848048645
2020-08-29 00:00:00+02:00,0.1303895,0.4608127784331276
2020-08-30 00:00:00+02:00,0.13630224999999999,0.48170917542583386
2020-08-31 00:00:00+02:00,0.0,0.0
2020-09-01 00:00:00+02:00,0.19191275,0.6782436280854073
2020-09-02 00:00:00+02:00,0.18715899999999994,0.661443281849886
2020-09-03 00:00:00+02:00,0.17427275,0.6159016648785511
2020-09-04 00:00:00+02:00,0.1635384999999999,0.5779654846884603
2020-09-05 00:00:00+02:00,0.07545349999999998,0.26666209301748983
2020-09-06 00:00:00+02:00,0.08627,0.3048889549804695
2020-09-07 00:00:00+02:00,0.15483125000000003,0.5471929756673214
2020-09-08 00:00:00+02:00,0.14377250000000003,0.5081099719477171
2020-09-09 00:00:00+02:00,0.16327974999999997,0.5770510298710131
2020-09-10 00:00:00+02:00,0.18787050000000005,0.6639578117150609
2020-09-11 00:00:00+02:00,0.18601974999999993,0.6574170300594432
2020-09-12 00:00:00+02:00,0.10725174999999999,0.37904108006637954
2020-09-13 00:00:00+02:00,0.09946925,0.3515367530449874
2020-09-14 00:00:00+02:00,0.17153374999999998,0.6062216967819763
2020-09-15 00:00:00+02:00,0.18301899999999996,0.646812004770726
2020-09-16 00:00:00+02:00,0.17119575000000004,0.6050271625663349
2020-09-17 00:00:00+02:00,0.15764975,0.5571539066933148
2020-09-18 00:00:00+02:00,0.15525650000000005,0.548695862280344
2020-09-19 00:00:00+02:00,0.14571150000000002,0.5149626401256135
2020-09-20 00:00:00+02:00,0.13618349999999996,0.48128949809415494
2020-09-21 00:00:00+02:00,0.19094999999999998,0.6748411493395229
2020-09-22 00:00:00+02:00,0.210279,0.7431522494996886
2020-09-23 00:00:00+02:00,0.20282600000000003,0.7168124166323022
2020-09-24 00:00:00+02:00,0.15777250000000004,0.557587720524587
2020-09-25 00:00:00+02:00,0.17132600000000006,0.6054874823343448
2020-09-26 00:00:00+02:00,0.10915574999999997,0.38577005387283375
2020-09-27 00:00:00+02:00,0.10328500000000004,0.36502209012585835
2020-09-28 00:00:00+02:00,0.17267800000000008,0.6102656191969112
2020-09-29 00:00:00+02:00,0.20108200000000004,0.7106489028095835
2020-09-30 00:00:00+02:00,0.0,0.0
2020-10-01 00:00:00+02:00,0.1952982499999999,0.6902084079287636
2020-10-02 00:00:00+02:00,0.15611725,0.5517378602865968
2020-10-03 00:00:00+02:00,0.08370325,0.2958177398976351
2020-10-04 00:00:00+02:00,0.07710899999999997,0.2725128367867046
2020-10-05 00:00:00+02:00,0.17165224999999998,0.6066404905824305
2020-10-06 00:00:00+02:00,0.14102299999999998,0.4983928955397095
2020-10-07 00:00:00+02:00,0.15644274999999996,0.5528882179410087
2020-10-08 00:00:00+02:00,0.11512125000000002,0.4068528759539281
2020-10-09 00:00:00+02:00,0.19459425,0.6877203840003271
2020-10-10 00:00:00+02:00,0.09610075,0.33963205332490265
2020-10-11 00:00:00+02:00,0.09463975000000004,0.33446869684841657
2020-10-12 00:00:00+02:00,0.21221549999999997,0.7499960823653391
2020-10-13 00:00:00+02:00,0.21640949999999987,0.7648182021890096
2020-10-14 00:00:00+02:00,0.13884425000000003,0.49069292091743427
2020-10-15 00:00:00+02:00,0.20613474999999995,0.7285059523897104
2020-10-16 00:00:00+02:00,0.24274500000000007,0.8578911484494504
2020-10-17 00:00:00+02:00,0.20202225,0.7139718637452549
2020-10-18 00:00:00+02:00,0.09838849999999998,0.34771724756109784
2020-10-19 00:00:00+02:00,0.22232575000000004,0.7857269686188608
2020-10-20 00:00:00+02:00,0.12724974999999997,0.44971650978353983
2020-10-21 00:00:00+02:00,0.10999025000000001,0.3887192811005052
2020-10-22 00:00:00+02:00,0.12572,0.44431018222029234
2020-10-23 00:00:00+02:00,0.18842074999999997,0.6659024639403766
2020-10-24 00:00:00+02:00,0.07199324999999998,0.2544331373379817
2020-10-25 00:00:00+02:00,0.06362624999999998,0.22486311431350514
2020-10-26 00:00:00+01:00,0.14904674999999995,0.526749830192828
2020-10-27 00:00:00+01:00,0.11850324999999999,0.4188052863601404
2020-10-28 00:00:00+01:00,0.10599999999999996,0.3746172392248725
2020-10-29 00:00:00+01:00,0.11718624999999998,0.41415084386901624
2020-10-30 00:00:00+01:00,0.10364599999999997,0.36629790921416167
2020-10-31 00:00:00+01:00,0.0,0.0
2020-11-01 00:00:00+01:00,0.06338049999999999,0.2239946031197362
2020-11-02 00:00:00+01:00,0.08511899999999999,0.30082117722247104
2020-11-03 00:00:00+01:00,0.16492700000000005,0.5828726171098169
2020-11-04 00:00:00+01:00,0.20769574999999998,0.7340227213560314
2020-11-05 00:00:00+01:00,0.21436600000000003,0.7575962179592364
2020-11-06 00:00:00+01:00,0.21480550000000007,0.7591494658520604
2020-11-07 00:00:00+01:00,0.14913225000000005,0.527051997871637
2020-11-08 00:00:00+01:00,0.12564799999999998,0.4440557252276112
2020-11-09 00:00:00+01:00,0.24603975,0.8695352064582816
2020-11-10 00:00:00+01:00,0.2790715000000001,0.9862735365692837
2020-11-11 00:00:00+01:00,0.2776582500000001,0.9812789345566937
2020-11-12 00:00:00+01:00,0.20172775000000004,0.7129310639626917
2020-11-13 00:00:00+01:00,0.219214,0.7747296554664267
2020-11-14 00:00:00+01:00,0.13326725,0.4709831063593482
2020-11-15 00:00:00+01:00,0.08076349999999995,0.2854282962277168
2020-11-16 00:00:00+01:00,0.13111625,0.4633812037030019
2020-11-17 00:00:00+01:00,0.1688342499999999,0.5966813266188861
2020-11-18 00:00:00+01:00,0.14572424999999997,0.5150077002180673
2020-11-19 00:00:00+01:00,0.10914849999999998,0.3857444314673208
2020-11-20 00:00:00+01:00,0.22702624999999999,0.8023391227035447
2020-11-21 00:00:00+01:00,0.12142525000000001,0.4291319993131129
2020-11-22 00:00:00+01:00,0.12256924999999996,0.4331750381968227
2020-11-23 00:00:00+01:00,0.2557525,0.9038612780647097
2020-11-24 00:00:00+01:00,0.26314875000000004,0.9300005493441152
2020-11-25 00:00:00+01:00,0.2890807499999998,1.021647476208071
2020-11-26 00:00:00+01:00,0.32018224999999995,1.1315640617340372
2020-11-27 00:00:00+01:00,0.31352649999999993,1.1080418099418585
2020-11-28 00:00:00+01:00,0.27178749999999996,0.9605309708097175
2020-11-29 00:00:00+01:00,0.25335825,0.8953996995268405
2020-11-30 00:00:00+01:00,0.0,0.0
2020-12-01 00:00:00+01:00,0.29174674999999994,1.0310694531870668
2020-12-02 00:00:00+01:00,0.31015750000000003,1.096135343159325
2020-12-03 00:00:00+01:00,0.2808170000000002,0.9924423515793503
2020-12-04 00:00:00+01:00,0.24304625000000002,0.8589558035750774
2020-12-05 00:00:00+01:00,0.26050550000000006,0.9206589737065574
2020-12-06 00:00:00+01:00,0.24998024999999996,0.8834614256202212
2020-12-07 00:00:00+01:00,0.27617600000000003,0.9760404779261174
2020-12-08 00:00:00+01:00,0.29313525000000007,1.0359765856084233
2020-12-09 00:00:00+01:00,0.3158837500000001,1.1163726258584896
2020-12-10 00:00:00+01:00,0.31265200000000004,1.1049512177182537
2020-12-11 00:00:00+01:00,0.2771584999999998,0.9795127556387433
2020-12-12 00:00:00+01:00,0.22641300000000006,0.8001718206096331
2020-12-13 00:00:00+01:00,0.20419924999999997,0.7216656536489582
2020-12-14 00:00:00+01:00,0.19437025,0.6869287400230971
2020-12-15 00:00:00+01:00,0.24089824999999995,0.8513645032934261
2020-12-16 00:00:00+01:00,0.23533849999999992,0.8317156523898364
2020-12-17 00:00:00+01:00,0.1843575,0.6515424309471647
2020-12-18 00:00:00+01:00,0.172099,0.6082193608807676
2020-12-19 00:00:00+01:00,0.1203425,0.42530542557942674
2020-12-20 00:00:00+01:00,0.13669975,0.4831139900729272
2020-12-21 00:00:00+01:00,0.15023849999999997,0.5309616235404341
2020-12-22 00:00:00+01:00,0.12778899999999999,0.451622286634974
2020-12-23 00:00:00+01:00,0.16244575000000003,0.5741035697057911
2020-12-24 00:00:00+01:00,0.09302000000000003,0.3287442980443176
2020-12-25 00:00:00+01:00,0.10848825000000004,0.3834110255031868
2020-12-26 00:00:00+01:00,0.08551924999999999,0.3022357107130348
2020-12-27 00:00:00+01:00,0.07041850000000001,0.24886777415430847
2020-12-28 00:00:00+01:00,0.14614749999999996,0.516503518581293
2020-12-29 00:00:00+01:00,0.16237025000000002,0.5738367432759659
2020-12-30 00:00:00+01:00,0.15438849999999993,0.5456282418685776
2020-12-31 00:00:00+01:00,0.0,0.0
2021-01-01 00:00:00+01:00,0.16332249999999995,0.5772021137104174
2021-01-02 00:00:00+01:00,0.17843600000000004,0.630615110361598
2021-01-03 00:00:00+01:00,0.11830474999999999,0.41810376256781834
2021-01-04 00:00:00+01:00,0.21471800000000002,0.7588402299234548
2021-01-05 00:00:00+01:00,0.23454574999999994,0.8289139748766712
2021-01-06 00:00:00+01:00,0.24258875000000013,0.8573389414340837
2021-01-07 00:00:00+01:00,0.26541074999999986,0.9379947398641775
2021-01-08 00:00:00+01:00,0.285307,1.0083105723729313
2021-01-09 00:00:00+01:00,0.24499150000000008,0.8658305600335888
2021-01-10 00:00:00+01:00,0.19917925,0.703924346659252
2021-01-11 00:00:00+01:00,0.18125325000000003,0.6405716237314685
2021-01-12 00:00:00+01:00,0.17775549999999998,0.6282101383682721
2021-01-13 00:00:00+01:00,0.14777100000000004,0.522241170353761
2021-01-14 00:00:00+01:00,0.2388792499999999,0.8442291051236616
2021-01-15 00:00:00+01:00,0.27871124999999997,0.9850003680746535
2021-01-16 00:00:00+01:00,0.2500840000000001,0.8838280910784253
2021-01-17 00:00:00+01:00,0.22058949999999997,0.7795908442641041
2021-01-18 00:00:00+01:00,0.22543575000000005,0.7967180970527227
2021-01-19 00:00:00+01:00,0.13865249999999998,0.4900152524681759
2021-01-20 00:00:00+01:00,0.12172825000000004,0.43020283915731244
2021-01-21 00:00:00+01:00,0.10801924999999996,0.3817535209258614
2021-01-22 00:00:00+01:00,0.18365625000000002,0.6490641258621983
2021-01-23 00:00:00+01:00,0.16672300000000007,0.5892199054272497
2021-01-24 00:00:00+01:00,0.16612874999999996,0.5871197517064061
2021-01-25 00:00:00+01:00,0.2589445000000001,0.9151422047402364
2021-01-26 00:00:00+01:00,0.23868575000000006,0.8435452519558317
2021-01-27 00:00:00+01:00,0.23717249999999987,0.8381972374534062
2021-01-28 00:00:00+01:00,0.2309915,0.8163528114567186
2021-01-29 00:00:00+01:00,0.15711100000000006,0.55524989690433
2021-01-30 00:00:00+01:00,0.16349624999999995,0.5778161679115054
2021-01-31 00:00:00+01:00,0.0,0.0
2021-02-01 00:00:00+01:00,0.23049675,0.8146043031632609
2021-02-02 00:00:00+01:00,0.24278224999999995,0.8580227946019133
2021-02-03 00:00:00+01:00,0.17403475000000002,0.6150605431527444
2021-02-04 00:00:00+01:00,0.20931275000000005,0.7397374013166602
2021-02-05 00:00:00+01:00,0.20944075000000004,0.7401897693036487
2021-02-06 00:00:00+01:00,0.12350699999999999,0.4364891638202485
2021-02-07 00:00:00+01:00,0.11808175,0.4173156527154868
2021-02-08 00:00:00+01:00,0.21385374999999995,0.7557858624800574
2021-02-09 00:00:00+01:00,0.2619297500000001,0.9256924510930296
2021-02-10 00:00:00+01:00,0.2756005,0.9740065890471181
2021-02-11 00:00:00+01:00,0.28632349999999995,1.0119030103321018
2021-02-12 00:00:00+01:00,0.28425674999999995,1.0045988576984415
